frame,x,y,visible
152.0,-1.0,-1.0,0.0
153.0,-1.0,-1.0,0.0
154.0,-1.0,-1.0,0.0
155.0,-1.0,-1.0,0.0
156.0,-1.0,-1.0,0.0
157.0,-1.0,-1.0,0.0
158.0,-1.0,-1.0,0.0
159.0,-1.0,-1.0,0.0
160.0,-1.0,-1.0,0.0
161.0,-1.0,-1.0,0.0
162.0,-1.0,-1.0,0.0
163.0,-1.0,-1.0,0.0
164.0,-1.0,-1.0,0.0
165.0,819.7999877929688,1037.0999755859375,1.0
166.0,819.7999877929688,1037.0999755859375,1.0
167.0,819.7000122070312,1037.0,1.0
168.0,819.7999877929688,1037.699951171875,1.0
169.0,819.9000244140625,1037.300048828125,1.0
170.0,819.9000244140625,1037.4000244140625,1.0
171.0,820.0,1036.199951171875,1.0
172.0,820.0,1036.0,1.0
173.0,820.2000122070312,1036.199951171875,1.0
174.0,820.4000244140625,1036.0999755859375,1.0
175.0,820.4000244140625,1036.0999755859375,1.0
176.0,820.2000122070312,1035.699951171875,1.0
177.0,820.2000122070312,1035.699951171875,1.0
178.0,820.0999755859375,1036.0,1.0
179.0,820.0999755859375,1036.0999755859375,1.0
180.0,820.0,1036.0999755859375,1.0
181.0,820.0999755859375,1036.4000244140625,1.0
182.0,820.0,1036.5,1.0
183.0,819.9000244140625,1036.4000244140625,1.0
184.0,819.9000244140625,1036.4000244140625,1.0
185.0,819.5,1037.5999755859375,1.0
186.0,819.5999755859375,1037.5,1.0
187.0,819.7999877929688,1037.0999755859375,1.0
188.0,819.7999877929688,1037.0,1.0
189.0,819.9000244140625,1037.0,1.0
190.0,820.0999755859375,1036.5999755859375,1.0
191.0,819.7000122070312,1037.199951171875,1.0
192.0,819.5999755859375,1037.199951171875,1.0
193.0,819.7999877929688,1037.0,1.0
194.0,819.7000122070312,1037.199951171875,1.0
195.0,819.7999877929688,1037.0999755859375,1.0
196.0,819.7000122070312,1037.0,1.0
197.0,819.7000122070312,1036.9000244140625,1.0
198.0,819.7000122070312,1036.9000244140625,1.0
199.0,819.9000244140625,1036.9000244140625,1.0
200.0,819.9000244140625,1036.800048828125,1.0
201.0,820.0,1036.5999755859375,1.0
202.0,820.0,1036.5999755859375,1.0
203.0,819.9000244140625,1036.699951171875,1.0
204.0,819.7999877929688,1036.5999755859375,1.0
205.0,819.7000122070312,1036.5999755859375,1.0
206.0,819.7000122070312,1036.5999755859375,1.0
207.0,819.7000122070312,1036.5,1.0
208.0,819.4000244140625,1036.699951171875,1.0
209.0,819.7999877929688,1036.5,1.0
210.0,819.5,1036.9000244140625,1.0
211.0,819.5,1036.9000244140625,1.0
212.0,819.2999877929688,1036.800048828125,1.0
213.0,819.2999877929688,1036.800048828125,1.0
214.0,819.5,1036.5,1.0
215.0,819.5999755859375,1036.5,1.0
216.0,819.5,1036.4000244140625,1.0
217.0,819.5,1036.199951171875,1.0
218.0,819.5,1036.199951171875,1.0
219.0,819.2999877929688,1036.300048828125,1.0
220.0,819.2999877929688,1036.199951171875,1.0
221.0,819.2999877929688,1036.199951171875,1.0
222.0,819.2000122070312,1036.199951171875,1.0
223.0,819.2000122070312,1036.300048828125,1.0
224.0,819.0,1036.5,1.0
225.0,818.9000244140625,1036.5999755859375,1.0
226.0,819.0,1036.5,1.0
227.0,819.5,1036.5999755859375,1.0
228.0,819.7999877929688,1036.199951171875,1.0
229.0,-1.0,-1.0,0.0
230.0,-1.0,-1.0,0.0
231.0,-1.0,-1.0,0.0
232.0,-1.0,-1.0,0.0
233.0,-1.0,-1.0,0.0
234.0,-1.0,-1.0,0.0
235.0,819.5999755859375,1036.800048828125,1.0
236.0,819.5999755859375,1036.800048828125,1.0
237.0,818.9000244140625,1037.0,1.0
238.0,819.0,1037.0,1.0
239.0,819.0,1037.0,1.0
240.0,819.0999755859375,1036.9000244140625,1.0
241.0,819.0999755859375,1036.9000244140625,1.0
242.0,819.4000244140625,1036.5999755859375,1.0
243.0,819.4000244140625,1036.699951171875,1.0
244.0,819.4000244140625,1036.699951171875,1.0
245.0,819.7000122070312,1036.800048828125,1.0
246.0,819.7000122070312,1036.800048828125,1.0
247.0,-1.0,-1.0,0.0
248.0,-1.0,-1.0,0.0
249.0,-1.0,-1.0,0.0
250.0,-1.0,-1.0,0.0
251.0,-1.0,-1.0,0.0
252.0,818.9000244140625,1035.4000244140625,1.0
253.0,818.7999877929688,1035.300048828125,1.0
254.0,818.9000244140625,1035.699951171875,1.0
255.0,819.0,1035.699951171875,1.0
256.0,819.0999755859375,1035.5999755859375,1.0
257.0,819.0999755859375,1035.5,1.0
258.0,818.7999877929688,1035.0,1.0
259.0,818.7999877929688,1035.0999755859375,1.0
260.0,819.2999877929688,1034.699951171875,1.0
261.0,819.2000122070312,1034.5999755859375,1.0
262.0,819.2000122070312,1034.5999755859375,1.0
263.0,818.7999877929688,1035.300048828125,1.0
264.0,818.9000244140625,1035.199951171875,1.0
265.0,819.2999877929688,1034.800048828125,1.0
266.0,819.2999877929688,1034.800048828125,1.0
267.0,819.2999877929688,1034.800048828125,1.0
268.0,818.5999755859375,1034.5,1.0
269.0,818.7000122070312,1034.5,1.0
270.0,818.0,1036.300048828125,1.0
271.0,818.0,1036.300048828125,1.0
272.0,818.0,1036.300048828125,1.0
273.0,-1.0,-1.0,0.0
274.0,-1.0,-1.0,0.0
275.0,-1.0,-1.0,0.0
276.0,-1.0,-1.0,0.0
277.0,-1.0,-1.0,0.0
278.0,-1.0,-1.0,0.0
279.0,-1.0,-1.0,0.0
280.0,-1.0,-1.0,0.0
281.0,818.5,1037.800048828125,1.0
282.0,818.5,1037.800048828125,1.0
283.0,818.0999755859375,1038.699951171875,1.0
284.0,818.0999755859375,1038.699951171875,1.0
285.0,817.9000244140625,1038.800048828125,1.0
286.0,819.2000122070312,1038.5,1.0
287.0,819.2000122070312,1038.5999755859375,1.0
288.0,819.2999877929688,1038.300048828125,1.0
289.0,819.4000244140625,1038.4000244140625,1.0
290.0,818.7000122070312,1038.300048828125,1.0
291.0,818.7000122070312,1038.300048828125,1.0
292.0,818.7000122070312,1038.0,1.0
